Species.ID.number,Kingdom,Phylum,Class,Order,Family,Species,Red.List.status
6909,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Dugong dugon,VU
10303,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Hydrodamalis gigas,EX
22102,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus inunguis,VU
22103,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus manatus,VU
22104,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus senegalensis,VU
867,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,ALLIGATORIDAE,Alligator sinensis,CR
5659,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Crocodylus acutus,VU
5661,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Crocodylus intermedius,CR
5672,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Crocodylus mindorensis,CR
5667,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Crocodylus palustris,VU
5670,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Crocodylus rhombifer,CR
5671,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Crocodylus siamensis,CR
5660,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Mecistops cataphractus,CR
15635,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Osteolaemus tetraspis,VU
21981,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Tomistoma schlegelii,VU
8966,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,GAVIALIDAE,Gavialis gangeticus,CR
20612,ANIMALIA,CHORDATA,REPTILIA,RHYNCHOCEPHALIA,SPHENODONTIDAE,Sphenodon guntheri,VU
170379,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Bronchocela smaragdina,VU
3630,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Calotes liocephalus,EN
170383,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Ceratophora aspera,VU
4178,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Ceratophora tennentii,EN
169677,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Cophotis dumbara,CR
5839,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Ctenophorus yinnietharra,VU
169783,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Draco mindanensis,VU
10335,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Hydrosaurus pustulatus,VU
173021,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Otocryptis beddomii,EN
164771,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Phrynocephalus golubewii,CR
164759,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Phrynocephalus horvathi,CR
164647,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Phrynocephalus persicus,VU
170414,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Phrynocephalus strauchi,VU
61587,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Trapelus savignii,VU
22579,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Tympanocryptis pinguicolla,VU
164729,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Uromastyx aegyptia,VU
199600,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Uromastyx thomasi,VU
203808,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca gansi,CR
203810,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca kigomensis,CR
203811,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca leonina,VU
203816,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca nigeriensis,VU
203817,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca oligopholis,EN
203012,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia anzuetoi,VU
203013,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia aurita,EN
203014,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia campbelli,CR
63675,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia chiszari,EN
63676,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia deppii,EN
203015,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia fimbriata,EN
29479,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia frosti,CR
63677,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia fuscolabialis,EN
203016,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia gaiophantasma,EN
63678,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia graminea,EN
63681,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia martindelcampoi,EN
63682,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia matudai,EN
203017,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia meledona,EN
63684,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia mixteca,VU
20,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia montecristoi,EN
63685,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia oaxacae,VU
203018,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia salvadorensis,EN
63691,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia taeniata,VU
203019,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Abronia vasconcelosii,VU
63692,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Barisia herrerae,EN
63695,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Barisia rudicollis,EN
39258,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Celestus anelpistus,CR
203024,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Celestus bivittatus,EN
176250,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Celestus curtissi,VU
203035,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Celestus montanus,EN
4097,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Celestus occiduus,EX
39260,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Celestus warreni,CR
6638,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Diploglossus montisserrati,CR
40792,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Elgaria panamintina,VU
63711,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Gerrhonotus parvus,EN
63714,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Mesaspis juarezi,EN
63717,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Ophisaurus ceroni,EN
176255,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Ophisaurus hainanensis,VU
63722,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANNIELLIDAE,Anniella geronimensis,EN
39904,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOIDAE,Corallus cropanii,EN
62229,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOIDAE,Epicrates monensis,EN
7826,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOIDAE,Epicrates subflavus,VU
2864,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOLYERIDAE,Bolyeria multocarinata,EX
3989,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOLYERIDAE,Casarea dussumieri,EN
176626,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Calamaria ingeri,CR
192198,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Calamaria prakkei,CR
191994,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Calamaria yunnanensis,EN
169801,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Pseudorabdion mcnamarae,VU
169795,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Pseudorabdion montanum,EN
169853,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Pseudorabdion talonuran,VU
14608,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CARPHODACTYLIDAE,Nephrurus deleani,EN
178371,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CARPHODACTYLIDAE,Phyllurus gulbaru,CR
61425,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Archaius tigris,EN
176290,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Bradypodion caffer,EN
3023,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Bradypodion taeniabronchum,EN
176294,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia bekolosy,EN
172878,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia bonsi,CR
172885,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia decaryi,EN
172808,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia dentata,EN
42686901,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia desperata,CR
172844,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia ebenaui,VU
176295,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia exarmata,EN
172748,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia karchei,EN
172909,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia lineata,EN
67009871,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia minima,EN
3083,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia perarmata,EN
172795,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia peyrierasi,EN
172777,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia ramanantsoai,EN
42687277,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia tristis,EN
176299,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia tuberculata,VU
172858,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia vadoni,VU
176300,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia valerieae,EN
172850,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma andringitraense,EN
172840,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma capuroni,VU
172836,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma cucullatum,VU
172798,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma furcifer,EN
176303,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma gallus,EN
176304,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma glawi,EN
172830,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma globifer,EN
172796,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma hafahafa,CR
172925,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma hilleniusi,EN
172951,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma jejy,VU
172915,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma oshaughnessyi,VU
176305,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma peyrierasi,VU
193482,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma tarzan,CR
172760,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma tsaratananense,VU
172980,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma tsycorne,VU
172879,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma vencesi,EN
42689609,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma vohibola,EN
172887,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Furcifer antimena,VU
172934,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Furcifer balteatus,EN
172740,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Furcifer belalandaensis,CR
8764,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Furcifer campani,VU
8765,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Furcifer labordi,VU
8766,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Furcifer minor,EN
172869,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Furcifer nicosiai,EN
172950,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Furcifer petteri,VU
172758,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Furcifer rhinoceratus,VU
172569,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Kinyongia excubitor,VU
172538,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Kinyongia magomberae,EN
172545,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Kinyongia matschiei,EN
172574,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Kinyongia multituberculata,EN
172552,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Kinyongia tenuis,EN
172525,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Kinyongia vosseleri,EN
172530,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Nadzikambia mlanjensis,EN
172773,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Palleon nasus,VU
172524,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon acuminatus,CR
172549,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon beraduccii,VU
61366030,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon bruessoworum,CR
172568,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon chapmanorum,CR
176321,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon marshalli,VU
61365784,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon nebulauctor,VU
172532,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon platyceps,EN
176323,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon spinosus,EN
172529,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon temporalis,EN
61365811,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon tilburyi,CR
42760305,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon viridis,EN
176317,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Trioceros laterispinis,EN
172654,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ahaetulla perroteti,EN
176620,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Boiga bourreti,EN
192137,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Boiga saengsomi,EN
4672,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Chironius vincenti,CR
169765,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dryocalamus philippinus,VU
169749,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dryophiops philippina,VU
192132,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Euprepiophis perlacea,EN
63781,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ficimia hardyi,EN
192078,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Gongylosoma mukutense,CR
61443,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Hierophis cypriensis,EN
63829,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lampropeltis herrerae,CR
63841,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Leptophis modestus,VU
169803,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon chrysoprateros,CR
176845,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon paucifasciatus,VU
63844,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Masticophis anthonyi,CR
192046,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon booliati,CR
172607,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon brevicauda,VU
177415,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon juglandifer,VU
177416,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon lacroixi,VU
169893,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon meyerinkii,EN
169817,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon modestum,VU
177532,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon pulcherrimus,VU
192040,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Orthriophis moellendorfi,VU
203305,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oxybelis wilsoni,EN
63874,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Pituophis ruthveni,EN
177582,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla boipiranga,VU
63945,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla flavilineata,EN
63949,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla jani,VU
203318,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla lempira,EN
63954,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla oolitica,EN
203324,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla psittaca,VU
63960,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla shawi,EN
203332,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla tritaeniata,CR
61582,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Telescopus hoogstraali,EN
192222,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tetralepis fruhstorferi,VU
13265730,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Thrasops schmidti,EN
177543,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORDYLIDAE,Cordylus aridus,EN
5333,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORDYLIDAE,Cordylus cataphractus,VU
5336,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORDYLIDAE,Cordylus giganteus,VU
5340,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORDYLIDAE,Cordylus mclachlani,VU
177561,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORDYLIDAE,Cordylus meculae,EN
18519,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORDYLIDAE,Cordylus nebulosus,VU
177481,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORDYLIDAE,Cordylus tasmani,VU
177588,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORDYLIDAE,Platysaurus imperator,VU
64005,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CROTAPHYTIDAE,Crotaphytus antiquus,EN
64012,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CROTAPHYTIDAE,Crotaphytus reticulatus,VU
40690,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CROTAPHYTIDAE,Gambelia sila,EN
177903,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis ahli,EN
178363,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis amplisquamosus,EN
64186,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis barkeri,VU
64187,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis breedlovei,EN
178272,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis cusuco,EN
178438,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis guafe,EN
178440,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis haetianus,EN
64197,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis hobartsmithi,EN
178278,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis juangundlachi,CR
178592,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis koopmani,EN
178284,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis longiceps,VU
178257,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis loveridgei,EN
178608,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis maculigula,VU
178536,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis marron,EN
178478,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis muralla,VU
64205,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis naufragus,VU
178492,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis pinchoti,VU
177907,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis pogus,VU
178727,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis proboscis,EN
64211,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis pygmaeus,EN
1319,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis roosevelti,CR
178542,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis ruizii,EN
178313,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis strahmi,EN
29452,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Bavayia exsuccida,EN
176201,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Bavayia goroensis,EN
176214,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Bavayia ornata,EN
176204,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Eurydactylodes occidentalis,CR
176141,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Eurydactylodes symmetricus,EN
10254,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Hoplodactylus delcourti,EX
10253,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Hoplodactylus stephensi,VU
176181,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Rhacodactylus chahoua,VU
176173,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Rhacodactylus ciliatus,VU
176213,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Rhacodactylus sarasinorum,VU
176138,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLODACTYLIDAE,Rhacodactylus trachyrhynchus,EN
521,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Adelphicos daryi,EN
203337,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Adelphicos ibarrorum,EN
203338,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Adelphicos veraepacis,VU
939,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis antiguae,CR
941,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis rijgersmaei,EN
942,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis rufiventris,EN
176330,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis sanctonum,EN
176356,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Atractus modestus,VU
